|title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId
3302| Avocado Toast with Tomato and Basil|"3. Avocado Toast with Tomato and Basil: 250 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|250.0|contains gluten|food_3302
3303| Fruit Salad|"4. Fruit Salad: 100 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|100.0|contains N/A|food_3303
3304| Chia Pudding with Almond Milk and Mango|"5. Chia Pudding with Almond Milk and Mango: 300 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|300.0|contains nuts|food_3304
3305| Peanut Butter and Banana Smoothie|"6. Peanut Butter and Banana Smoothie: 350 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|350.0|contains nuts|food_3305
3306| Cottage Cheese Pancakes with Blueberries|"7. Cottage Cheese Pancakes with Blueberries: 250 calories per portion, 2 portions, contains dairy, origin: N/A
"|morning snacks|vegetarian|250.0|contains dairy|food_3306
3307| Overnight Oats with Apples and Cinnamon|"8. Overnight Oats with Apples and Cinnamon: 300 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|300.0|contains gluten|food_3307
3308| Vegetable Frittata|"9. Vegetable Frittata: 200 calories per portion, 2 portions, contains eggs, origin: N/A
"|morning snacks|vegetarian|200.0|contains eggs|food_3308
3309| Granola Bar with Dark Chocolate Chips|"10. Granola Bar with Dark Chocolate Chips: 150 calories per portion, 2 portions, contains gluten, origin: N/A
"|morning snacks|vegetarian|150.0|contains gluten|food_3309
3310| Fresh Squeezed Orange Juice|"11. Fresh Squeezed Orange Juice: 80 calories per portion, 1 portion, contains N/A, origin: N/A
"|morning snacks|vegetarian|80.0|contains N/A|food_3310
3311| Caprese Skewers|"12. Caprese Skewers: 100 calories per portion, 3 portions, contains dairy, origin: Italy
"|morning snacks|vegetarian|100.0|contains dairy|food_3311
3312| Greek Yogurt Parfait with Granola and Berries|"13. Greek Yogurt Parfait with Granola and Berries: 350 calories per portion, 1 portion, contains dairy, origin: Greece
"|morning snacks|vegetarian|350.0|contains dairy|food_3312
3313| Vegan Banana Bread|"14. Vegan Banana Bread: 200 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|200.0|contains gluten|food_3313
3314| Vegetable Smoothie|"15. Vegetable Smoothie: 150 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|150.0|contains N/A|food_3314
3315| Baked Sweet Potato Fries|"16. Baked Sweet Potato Fries: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3315
3316| Quinoa Salad with Chickpeas and Veggies|"17. Quinoa Salad with Chickpeas and Veggies: 300 calories per portion, 1 portion, contains N/A, origin: N/A
"|morning snacks|vegetarian|300.0|contains N/A|food_3316
3317| Cucumber and Hummus Sandwich|"18. Cucumber and Hummus Sandwich: 250 calories per portion, 1 portion, contains gluten, origin: Middle East
"|morning snacks|vegetarian|250.0|contains gluten|food_3317
3318| Vegan Chocolate Energy Balls|"19. Vegan Chocolate Energy Balls: 150 calories per portion, 3 portions, contains nuts, origin: N/A
"|morning snacks|vegetarian|150.0|contains nuts|food_3318
3319| Veggie Wrap with Avocado and Spinach|"20. Veggie Wrap with Avocado and Spinach: 350 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|350.0|contains gluten|food_3319
3320| Spinach and Feta Puff Pastry Tart|"21. Spinach and Feta Puff Pastry Tart: 300 calories per portion, 1 portion, contains dairy, origin: Greece
"|morning snacks|vegetarian|300.0|contains dairy|food_3320
3321| Mixed Nuts and Dried Fruit|"22. Mixed Nuts and Dried Fruit: 200 calories per portion, 2 portions, contains nuts, origin: N/A
"|morning snacks|vegetarian|200.0|contains nuts|food_3321
3322| Veggie Sushi Rolls|"23. Veggie Sushi Rolls: 250 calories per portion, 2 portions, contains N/A, origin: Japan
"|morning snacks|vegetarian|250.0|contains N/A|food_3322
3323| Banana and Blueberry Protein Smoothie|"24. Banana and Blueberry Protein Smoothie: 300 calories per portion, 1 portion, contains dairy, origin: N/A
"|morning snacks|vegetarian|300.0|contains dairy|food_3323
3324| Vegetable Spring Rolls with Peanut Dipping Sauce|"25. Vegetable Spring Rolls with Peanut Dipping Sauce: 350 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|350.0|contains nuts|food_3324
3325| Homemade Trail Mix|"26. Homemade Trail Mix: 150 calories per portion, 3 portions, contains nuts, origin: N/A
"|morning snacks|vegetarian|150.0|contains nuts|food_3325
3326| Tomato and Mozzarella Skewers|"27. Tomato and Mozzarella Skewers: 200 calories per portion, 2 portions, contains dairy, origin: Italy
"|morning snacks|vegetarian|200.0|contains dairy|food_3326
3327| Vegetable Couscous Salad|"28. Vegetable Couscous Salad: 250 calories per portion, 2 portions, contains gluten, origin: Middle East
"|morning snacks|vegetarian|250.0|contains gluten|food_3327
3328| Peanut Butter and Jelly Rice Cakes|"29. Peanut Butter and Jelly Rice Cakes: 300 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|300.0|contains nuts|food_3328
3329| Baked Apple with Cinnamon|"30. Baked Apple with Cinnamon: 150 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|150.0|contains N/A|food_3329
3330| Quinoa Stuffed Bell Peppers|"31. Quinoa Stuffed Bell Peppers: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3330
3331| Spinach and Egg Muffins|"32. Spinach and Egg Muffins: 250 calories per portion, 2 portions, contains eggs, origin: N/A
"|morning snacks|vegetarian|250.0|contains eggs|food_3331
3332| Chocolate Chia Seed Pudding|"33. Chocolate Chia Seed Pudding: 300 calories per portion, 1 portion, contains dairy, origin: N/A
"|morning snacks|vegetarian|300.0|contains dairy|food_3332
3333| Veggie Burger Sliders|"34. Veggie Burger Sliders: 350 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|350.0|contains gluten|food_3333
3334| Almond Butter and Banana Toast|"35. Almond Butter and Banana Toast: 200 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|200.0|contains nuts|food_3334
3335| Zucchini and Carrot Muffins|"36. Zucchini and Carrot Muffins: 250 calories per portion, 2 portions, contains gluten, origin: N/A
"|morning snacks|vegetarian|250.0|contains gluten|food_3335
3336| Tomato and Basil Bruschetta|"37. Tomato and Basil Bruschetta: 300 calories per portion, 1 portion, contains gluten, origin: Italy
"|morning snacks|vegetarian|300.0|contains gluten|food_3336
3337| Roasted Chickpeas|"38. Roasted Chickpeas: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3337
3338| Vegetable Quesadilla with Salsa|"39. Vegetable Quesadilla with Salsa: 250 calories per portion, 2 portions, contains gluten, origin: Mexico
"|morning snacks|vegetarian|250.0|contains gluten|food_3338
3339| Homemade Salsa and Tortilla Chips|"40. Homemade Salsa and Tortilla Chips: 300 calories per portion, 1 portion, contains gluten, origin: Mexico
"|morning snacks|vegetarian|300.0|contains gluten|food_3339
3340| Veggie Pizza Rolls|"41. Veggie Pizza Rolls: 350 calories per portion, 1 portion, contains gluten, origin: Italy
"|morning snacks|vegetarian|350.0|contains gluten|food_3340
3341| Tofu Scramble with Veggies|"42. Tofu Scramble with Veggies: 200 calories per portion, 2 portions, contains soy, origin: N/A
"|morning snacks|vegetarian|200.0|contains soy|food_3341
3342| Blueberry and Almond Butter Smoothie Bowl|"43. Blueberry and Almond Butter Smoothie Bowl: 250 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|250.0|contains nuts|food_3342
3343| Baked Kale Chips|"44. Baked Kale Chips: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3343
3344| Veggie Stuffed Mushrooms|"45. Veggie Stuffed Mushrooms: 250 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|250.0|contains N/A|food_3344
3345| Banana and Chocolate Chip Scones|"46. Banana and Chocolate Chip Scones: 300 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|300.0|contains gluten|food_3345
3346| Spinach and Artichoke Dip with Whole Wheat Crackers|"47. Spinach and Artichoke Dip with Whole Wheat Crackers: 350 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|350.0|contains gluten|food_3346
3347| Roasted Mediterranean Vegetables|"48. Roasted Mediterranean Vegetables: 200 calories per portion, 2 portions, contains N/A, origin: Greece
"|morning snacks|vegetarian|200.0|contains N/A|food_3347
3348| Ricotta and Spinach Stuffed Shells|"49. Ricotta and Spinach Stuffed Shells: 250 calories per portion, 2 portions, contains gluten and dairy, origin: Italy
"|morning snacks|vegetarian|250.0|contains gluten and dairy|food_3348
3349| Apple Cinnamon Energy Bars|"50. Apple Cinnamon Energy Bars: 200 calories per portion, 2 portions, contains gluten, origin: N/A
"|morning snacks|vegetarian|200.0|contains gluten|food_3349
3350| Mango and Coconut Chia Pudding|"51. Mango and Coconut Chia Pudding: 250 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|250.0|contains nuts|food_3350
3351| Fruit and Yogurt Parfait with Granola|"52. Fruit and Yogurt Parfait with Granola: 300 calories per portion, 1 portion, contains dairy, origin: N/A
"|morning snacks|vegetarian|300.0|contains dairy|food_3351
3352| Homemade Veggie Pizza|"53. Homemade Veggie Pizza: 350 calories per portion, 1 portion, contains gluten, origin: Italy
"|morning snacks|vegetarian|350.0|contains gluten|food_3352
3353| Quinoa and Black Bean Salad|"54. Quinoa and Black Bean Salad: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3353
3354| Apple Slices with Almond Butter|"55. Apple Slices with Almond Butter: 250 calories per portion, 2 portions, contains nuts, origin: N/A
"|morning snacks|vegetarian|250.0|contains nuts|food_3354
3355| Spinach and Feta Stuffed Mushrooms|"56. Spinach and Feta Stuffed Mushrooms: 250 calories per portion, 2 portions, contains dairy, origin: Greece
"|morning snacks|vegetarian|250.0|contains dairy|food_3355
3356| Lentil Soup with Crusty Bread|"57. Lentil Soup with Crusty Bread: 300 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|300.0|contains gluten|food_3356
3357| Roasted Butternut Squash and Sweet Potato Fries|"58. Roasted Butternut Squash and Sweet Potato Fries: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3357
3358| Guacamole and Tortilla Chips|"59. Guacamole and Tortilla Chips: 250 calories per portion, 2 portions, contains gluten, origin: Mexico
"|morning snacks|vegetarian|250.0|contains gluten|food_3358
3359| Vegetable Pad Thai|"60. Vegetable Pad Thai: 300 calories per portion, 1 portion, contains N/A, origin: Thailand
"|morning snacks|vegetarian|300.0|contains N/A|food_3359
3360| Baked Zucchini Fries|"61. Baked Zucchini Fries: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3360
3361| Blueberry and Oatmeal Muffins|"62. Blueberry and Oatmeal Muffins: 250 calories per portion, 2 portions, contains gluten, origin: N/A
"|morning snacks|vegetarian|250.0|contains gluten|food_3361
3362| Greek Salad Skewers|"63. Greek Salad Skewers: 200 calories per portion, 2 portions, contains dairy, origin: Greece
"|morning snacks|vegetarian|200.0|contains dairy|food_3362
3363| Veggie Sushi Bowl|"64. Veggie Sushi Bowl: 250 calories per portion, 2 portions, contains N/A, origin: Japan
"|morning snacks|vegetarian|250.0|contains N/A|food_3363
3364| Vegan Banana Pancakes|"65. Vegan Banana Pancakes: 300 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|300.0|contains gluten|food_3364
3365| Roasted Red Pepper Hummus with Pita Bread|"66. Roasted Red Pepper Hummus with Pita Bread: 350 calories per portion, 1 portion, contains gluten, origin: Middle East
"|morning snacks|vegetarian|350.0|contains gluten|food_3365
3366| Quinoa and Vegetable Stuffed Bell Peppers|"67. Quinoa and Vegetable Stuffed Bell Peppers: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3366
3367| Watermelon and Feta Salad|"68. Watermelon and Feta Salad: 250 calories per portion, 2 portions, contains dairy, origin: Greece
"|morning snacks|vegetarian|250.0|contains dairy|food_3367
3368| Pumpkin and Cranberry Energy Balls|"69. Pumpkin and Cranberry Energy Balls: 300 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|300.0|contains nuts|food_3368
3369| Veggie Nachos with Salsa and Guacamole|"70. Veggie Nachos with Salsa and Guacamole: 350 calories per portion, 1 portion, contains gluten, origin: Mexico
"|morning snacks|vegetarian|350.0|contains gluten|food_3369
3370| Mediterranean Quinoa Salad|"71. Mediterranean Quinoa Salad: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3370
3371| Sweet Potato and Black Bean Quesadilla|"72. Sweet Potato and Black Bean Quesadilla: 250 calories per portion, 2 portions, contains gluten, origin: Mexico
"|morning snacks|vegetarian|250.0|contains gluten|food_3371
3372| Chocolate Covered Strawberries|"73. Chocolate Covered Strawberries: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3372
3373| Spinach and Ricotta Stuffed Shells|"74. Spinach and Ricotta Stuffed Shells: 250 calories per portion, 2 portions, contains gluten and dairy, origin: Italy
"|morning snacks|vegetarian|250.0|contains gluten and dairy|food_3373
3374| Apple and Cinnamon Overnight Oats|"75. Apple and Cinnamon Overnight Oats: 300 calories per portion, 1 portion, contains gluten, origin: N/A
"|morning snacks|vegetarian|300.0|contains gluten|food_3374
3375| Carrot and Zucchini Muffins|"76. Carrot and Zucchini Muffins: 200 calories per portion, 2 portions, contains gluten, origin: N/A
"|morning snacks|vegetarian|200.0|contains gluten|food_3375
3376| Stuffed Grape Leaves (Dolmas)|"77. Stuffed Grape Leaves (Dolmas): 250 calories per portion, 2 portions, contains N/A, origin: Greece
"|morning snacks|vegetarian|250.0|contains N/A|food_3376
3377| Veggie Burrito with Black Beans and Rice|"78. Veggie Burrito with Black Beans and Rice: 300 calories per portion, 1 portion, contains N/A, origin: Mexico
"|morning snacks|vegetarian|300.0|contains N/A|food_3377
3378| Baked Eggplant Fries|"79. Baked Eggplant Fries: 200 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|200.0|contains N/A|food_3378
3379| Peanut Butter and Jelly Smoothie|"80. Peanut Butter and Jelly Smoothie: 250 calories per portion, 1 portion, contains nuts, origin: N/A
"|morning snacks|vegetarian|250.0|contains nuts|food_3379
3380| Vegetable Potstickers with Soy Dipping Sauce|"81. Vegetable Potstickers with Soy Dipping Sauce: 300 calories per portion, 1 portion, contains gluten and soy, origin: China
"|morning snacks|vegetarian|300.0|contains gluten and soy|food_3380
3381| Feta and Tomato Bruschetta|"82. Feta and Tomato Bruschetta: 200 calories per portion, 2 portions, contains gluten and dairy, origin: Italy
"|morning snacks|vegetarian|200.0|contains gluten and dairy|food_3381
3382| Veggie Noodle Soup|"83. Veggie Noodle Soup: 250 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|250.0|contains N/A|food_3382
3383| Banana and Almond Butter Crepes|"84. Banana and Almond Butter Crepes: 300 calories per portion, 1 portion, contains gluten and nuts, origin: N/A
"|morning snacks|vegetarian|300.0|contains gluten and nuts|food_3383
3384| Roasted Beet and Goat Cheese Salad|"85. Roasted Beet and Goat Cheese Salad: 200 calories per portion, 2 portions, contains dairy, origin: N/A
"|morning snacks|vegetarian|200.0|contains dairy|food_3384
3385| Quinoa and Vegetable Stuffed Mushrooms|"86. Quinoa and Vegetable Stuffed Mushrooms: 250 calories per portion, 2 portions, contains N/A, origin: N/A
"|morning snacks|vegetarian|250.0|contains N/A|food_3385
