title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId|ingredients|preparation|Carbohydrates|Protein|Fat|Fiber
"1. **congee (rice porridge) - breakfast**
   - "|"1. **Congee (Rice Porridge) - Breakfast**
   - Ingredients: Rice, water or chicken broth, ginger, chicken or pork (optional).
   - Allergens: None (unless meat or additional ingredients containing allergens are added).
   - Nutritional Estimate (per 100g): ~20g carbohydrates, ~3g protein, ~1g fat, ~0.2g fiber, ~100 calories."|breakfast|None|0.2|||[]||100|20|3|1
"2. **egg fried rice - lunch/dinner**
   - "|"2. **Egg Fried Rice - Lunch/Dinner**
   - Ingredients: Cooked rice, eggs, peas, carrots, green onions, soy sauce.
   - Allergens: Eggs, soy.
   - Nutritional Estimate (per 100g): ~30g carbohydrates, ~5g protein, ~5g fat, ~1g fiber, ~200 calories."|lunch|None|1|||[]||100|30|5|5
"3. **steamed dumplings - lunch/dinner**
   - "|"3. **Steamed Dumplings - Lunch/Dinner**
   - Ingredients: Minced pork, shrimp, cabbage, dumpling wrappers, green onions, ginger, soy sauce.
   - Allergens: Wheat (in wrappers), soy, shellfish.
   - Nutritional Estimate (per 100g): ~25g carbohydrates, ~12g protein, ~6g fat, ~1g fiber, ~200 calories."|lunch|None|1|||[]||100|25|12|6
"4. **mapo tofu - lunch/dinner**
   - "|"4. **Mapo Tofu - Lunch/Dinner**
   - Ingredients: Tofu, ground pork, Sichuan peppercorns, fermented black beans, scallions, garlic, soy sauce, chili oil.
   - Allergens: Soy, pork.
   - Nutritional Estimate (per 100g): ~9g carbohydrates, ~11g protein, ~7g fat, ~1g fiber, ~150 calories."|lunch|None|1|||[]||100|9|11|7
"5. **hot and sour soup - lunch/dinner**
   - "|"5. **Hot and Sour Soup - Lunch/Dinner**
   - Ingredients: Chicken or vegetable broth, tofu, bamboo shoots, wood ear mushrooms, eggs, vinegar, soy sauce, cornstarch.
   - Allergens: Soy, eggs.
   - Nutritional Estimate (per 100g): ~5g carbohydrates, ~3g protein, ~2g fat, ~1g fiber, ~50 calories."|lunch|None|1|||[]||100|5|3|2
"6. **sichuan green beans - lunch/dinner**
   - "|"6. **Sichuan Green Beans - Lunch/Dinner**
   - Ingredients: Green beans, ground pork, garlic, ginger, Sichuan peppercorns, soy sauce.
   - Allergens: Soy, pork.
   - Nutritional Estimate (per 100g): ~10g carbohydrates, ~3g protein, ~4g fat, ~3g fiber, ~90 calories."|lunch|None|3|||[]||100|10|3|4
"7. **kung pao chicken - lunch/dinner**
   - "|"7. **Kung Pao Chicken - Lunch/Dinner**
   - Ingredients: Chicken breast, peanuts, bell peppers, Sichuan peppercorns, ginger, garlic, soy sauce, sugar, vinegar, sesame oil.
   - Allergens: Peanuts, soy.
   - Nutritional Estimate (per 100g): ~18g carbohydrates, ~19g protein, ~12g fat, ~2g fiber, ~240 calories."|lunch|None|2|||[]||100|18|19|12
"8. **beef and broccoli - lunch/dinner**
   - "|"8. **Beef and Broccoli - Lunch/Dinner**
   - Ingredients: Beef flank steak, broccoli, oyster sauce, soy sauce, garlic, ginger, sugar.
   - Allergens: Soy, mollusks (oyster sauce).
   - Nutritional Estimate (per 100g): ~12g carbohydrates, ~17g protein, ~6g fat, ~2g fiber, ~160 calories."|lunch|None|2|||[]||100|12|17|6
"9. **peking duck - dinner**
   - "|"9. **Peking Duck - Dinner**
   - Ingredients: Whole duck, honey, soy sauce, ginger, green onions, cucumber, hoisin sauce, pancakes.
   - Allergens: Soy, wheat (in pancakes).
   - Nutritional Estimate (per 100g): ~11g carbohydrates, ~15g protein, ~19g fat, ~0.5g fiber, ~260 calories."|breakfast;lunch;diner|None|0.5|||[]||100|11|15|19
"10. **char siu (bbq pork) - lunch/dinner**
    - "|"10. **Char Siu (BBQ Pork) - Lunch/Dinner**
    - Ingredients: Pork shoulder, fermented red bean curd, honey, dark soy sauce, rice wine, five-spice powder.
    - Allergens: Soy, wheat (in soy sauce).
    - Nutritional Estimate (per 100g): ~25g carbohydrates, ~27g protein, ~8g fat, ~0g fiber, ~230 calories."|lunch|None|0|||[]||100|25|27|8
"11. **dan dan noodles - lunch/dinner**
    - "|"11. **Dan Dan Noodles - Lunch/Dinner**
    - Ingredients: Wheat noodles, ground pork, Sichuan peppercorns, chili oil, soy sauce, garlic, mustard greens.
    - Allergens: Wheat, soy, pork.
    - Nutritional Estimate (per 100g): ~24g carbohydrates, ~9g protein, ~6g fat, ~1.5g fiber, ~180 calories."|lunch|None|1.5|||[]||100|24|9|6
"12. **scallion pancakes - breakfast/lunch**
    - "|"12. **Scallion Pancakes - Breakfast/Lunch**
    - Ingredients: Flour, water, scallions, vegetable oil, salt.
    - Allergens: Wheat.
    - Nutritional Estimate (per 100g): ~45g carbohydrates, ~6g protein, ~20g fat, ~2.5g fiber, ~360 calories."|breakfast|None|2.5|||[]||100|45|6|20
"13. **wonton soup - lunch/dinner**
    - "|"13. **Wonton Soup - Lunch/Dinner**
    - Ingredients: Wonton wrappers, ground pork, shrimp, bok choy, scallions, soy sauce, chicken broth.
    - Allergens: Wheat, soy, shellfish.
    - Nutritional Estimate (per 100g): ~15g carbohydrates, ~12g protein, ~4g fat, ~1g fiber, ~120 calories."|lunch|None|1|||[]||100|15|12|4
"14. **zhajiangmian (noodles with bean paste) - lunch/dinner**
    - "|"14. **Zhajiangmian (Noodles with Bean Paste) - Lunch/Dinner**
    - Ingredients: Wheat noodles, ground pork, yellow bean paste, soybean paste, cucumbers, scallions.
    - Allergens: Wheat, soy, pork.
    - Nutritional Estimate (per 100g): ~29g carbohydrates, ~11g protein, ~5g fat, ~2g fiber, ~190 calories."|lunch|None|2|||[]||100|29|11|5
"15. **turnip cakes (dim sum) - breakfast/lunch**
    - "|"15. **Turnip Cakes (Dim Sum) - Breakfast/Lunch**
    - Ingredients: Daikon radish, rice flour, dried shrimp, Chinese sausage, shiitake mushrooms, scallions, oyster sauce.
    - Allergens: Crustacean shellfish, soy, mollusks (oyster sauce).
    - Nutritional Estimate (per 100g): ~18g carbohydrates, ~4g protein, ~2g fat, ~1.5g fiber, ~100 calories.

These recipes provide a glance into the Chinese culinary world, and the nutritional estimates are rough approximations based on similar dishes. For complete and accurate nutritional information, each recipe should be analyzed with specific quantities and ingredients used. Keep in mind that different preparation methods can also affect nutritional values."|breakfast|None|0.0|||[]||0.0|0.0|0.0|0.0
"1. **congee (breakfast)**
   "|"1. **Congee (Breakfast)**
   Ingredients: Rice, water, ginger, optional toppings (meat, vegetables, etc.)
   Meal: Breakfast"|breakfast|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"2. **baozi (breakfast or lunch)**
   "|"2. **Baozi (Breakfast or Lunch)**
   Ingredients: Yeast dough, pork or vegetable filling, soy sauce, sesame oil
   Meal: Breakfast or Lunch"|breakfast|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"3. **jianbing (breakfast)**
   "|"3. **Jianbing (Breakfast)**
   Ingredients: Mung bean flour, eggs, scallions, hoisin sauce, cilantro, pickled vegetables
   Meal: Breakfast"|breakfast|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"4. **zongzi (lunch or dinner)**
   "|"4. **Zongzi (Lunch or Dinner)**
   Ingredients: Glutinous rice, pork, peanuts, salted duck egg, bamboo leaves
   Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"5. **mapo tofu (lunch or dinner)**
   "|"5. **Mapo Tofu (Lunch or Dinner)**
   Ingredients: Tofu, ground pork or beef, Sichuan peppercorns, garlic, soy sauce, broad bean paste
   Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"6. **peking duck (dinner)**
   "|"6. **Peking Duck (Dinner)**
   Ingredients: Duck, scallions, cucumber, hoisin sauce, pancakes
   Meal: Dinner"|breakfast;lunch;diner|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"7. **hot pot (dinner)**
   "|"7. **Hot Pot (Dinner)**
   Ingredients: Broth, various meats, seafood, vegetables, tofu, noodles, dipping sauces 
   Meal: Dinner"|breakfast;lunch;diner|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"8. **dumplings/jiaozi (lunch or dinner)**
   "|"8. **Dumplings/Jiaozi (Lunch or Dinner)**
   Ingredients: Dough, pork or vegetable filling, ginger, soy sauce, sesame oil
   Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"9. **fried rice (lunch or dinner)**
   "|"9. **Fried Rice (Lunch or Dinner)**
   Ingredients: Rice, eggs, peas, carrots, onions, soy sauce, sesame oil
   Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"10. **kung pao chicken (lunch or dinner)**
    "|"10. **Kung Pao Chicken (Lunch or Dinner)**
    Ingredients: Chicken, peanuts, dried chilies, scallions, Sichuan peppercorns, soy sauce
    Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"11. **chow mein (lunch or dinner)**
    "|"11. **Chow Mein (Lunch or Dinner)**
    Ingredients: Noodles, vegetables (cabbage, bean sprouts), soy sauce, protein (pork, chicken, shrimp)
    Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"12. **egg drop soup (lunch or dinner)**
    "|"12. **Egg Drop Soup (Lunch or Dinner)**
    Ingredients: Chicken broth, eggs, cornstarch, scallions
    Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"13. **steamed fish (dinner)**
    "|"13. **Steamed Fish (Dinner)**
    Ingredients: Whole fish, ginger, scallions, soy sauce, cilantro
    Meal: Dinner"|breakfast;lunch;diner|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"14. **spring rolls (lunch or dinner)**
    "|"14. **Spring Rolls (Lunch or Dinner)**
    Ingredients: Spring roll wrappers, cabbage, carrots, mushrooms, vermicelli noodles, soy sauce
    Meal: Lunch or Dinner"|lunch|None|0.0|||[]|[]|0.0|0.0|0.0|0.0
"15. **sweet and sour pork (lunch or dinner)**
    "|"15. **Sweet and Sour Pork (Lunch or Dinner)**
    Ingredients: Pork, pineapples, bell peppers, vinegar, sugar, ketchup, soy sauce
    Meal: Lunch or Dinner

For a complete recipe with detailed steps, nutritional values, and allergen information, it would be best to refer to a specialized recipe book, nutritional database, or contact a professional nutritionist who can provide you with the necessary calculations and recommendations based on the exact ingredients and quantities used. Please remember that common allergens in Chinese cuisine include soy, wheat (from sauces and noodles), and nuts. Nutritional content will greatly vary depending on the ingredients and portion sizes."|lunch|None|0.0|||[]||0.0|0.0|0.0|0.0
"1. **congee (rice porridge)**
   - *appropriate for:* breakfast
   - *"|"1. **Congee (Rice Porridge)**
   - *Appropriate for:* Breakfast
   - *Ingredients:* Rice, water, ginger, scallions, salt, chicken (optional)
   - *Preparation:* 
     1. Rinse the rice and place it in a large pot with water.
     2. Bring to a boil, then lower the heat to simmer.
     3. Stir occasionally and simmer until the rice is broken down and porridge-like in consistency.
     4. Add shredded chicken if desired, and season with ginger, scallions, and salt.
   - *Allergens: None (unless chicken or additional garnishes are allergenic).*"|breakfast|None|0.0|||"ingredients:* rice, water, ginger, scallions, salt, chicken (optional)
   - *"|['preparation:* ']|0.0|0.0|0.0|0.0
"2. **peking duck**
   - *appropriate for:* dinner
   - *"|"2. **Peking Duck**
   - *Appropriate for:* Dinner
   - *Ingredients:* Duck, soy sauce, honey, five-spice powder, hoisin sauce, cucumbers, scallions, pancakes
   - *Preparation:*
     1. Clean the duck and pat it dry.
     2. Mix soy sauce, honey, and five-spice powder to make a glaze.
     3. Brush the duck with the glaze and let it marinate for several hours, then roast in a preheated oven until crispy.
     4. Serve with hoisin sauce, thinly sliced cucumbers and scallions, and steamed pancakes.
   - *Allergens:* Soy, wheat (in pancakes and hoisin sauce)."|breakfast;lunch;diner|None|0.0|||"ingredients:* duck, soy sauce, honey, five-spice powder, hoisin sauce, cucumbers, scallions, pancakes
   - *"|['preparation:*']|0.0|0.0|0.0|0.0
"3. **mapo tofu**
   - *appropriate for:* lunch or dinner
   - *"|"3. **Mapo Tofu**
   - *Appropriate for:* Lunch or dinner
   - *Ingredients:* Tofu, ground pork or beef, doubanjiang (fermented bean paste), Sichuan peppercorns, garlic, ginger, scallions, chicken stock, cornstarch, soy sauce, sesame oil
   - *Preparation:*
     1. Cube tofu and blanch in boiling water.
     2. Sauté ground meat with garlic, ginger, and the white part of the scallions until cooked.
     3. Add doubanjiang and Sichuan peppercorns, then the tofu.
     4. Pour in the chicken stock, let it simmer, and thicken the sauce with a cornstarch slurry.
     5. Drizzle with sesame oil and garnish with the green part of the scallions.
   - *Allergens:* Soy, potentially gluten in soy sauce or chicken stock."|lunch|None|0.0|||"ingredients:* tofu, ground pork or beef, doubanjiang (fermented bean paste), sichuan peppercorns, garlic, ginger, scallions, chicken stock, cornstarch, soy sauce, sesame oil
   - *"|['preparation:*']|0.0|0.0|0.0|0.0
"4. **shanghai fried noodles**
   - *appropriate for:* lunch or dinner
   - *"|"4. **Shanghai Fried Noodles**
   - *Appropriate for:* Lunch or dinner
   - *Ingredients:* Shanghai-style noodles, pork strips, Napa cabbage, shiitake mushrooms, soy sauce, dark soy sauce, Shaoxing wine, sugar, ginger, garlic
   - *Preparation:*
     1. Cook the noodles according to the package instructions, then drain.
     2. Stir-fry pork strips until cooked through, remove from pan.
     3. Add garlic and ginger to the pan, then add the vegetables.
     4. Combine all ingredients back into the pan with the sauces and stir-fry until well mixed.
   - *Allergens:* Soy, gluten (in noodles and soy sauces)."|lunch|None|0.0|||"ingredients:* shanghai-style noodles, pork strips, napa cabbage, shiitake mushrooms, soy sauce, dark soy sauce, shaoxing wine, sugar, ginger, garlic
   - *"|['preparation:*']|0.0|0.0|0.0|0.0
"5. **egg fried rice**
   - *appropriate for:* breakfast, lunch, or dinner
   - *"|"5. **Egg Fried Rice**
   - *Appropriate for:* Breakfast, lunch, or dinner
   - *Ingredients:* Cooked rice, eggs, peas, carrots, scallions, soy sauce, sesame oil, salt, pepper
   - *Preparation:*
     1. Scramble eggs in a pan, remove and set aside.
     2. Stir-fry peas, carrots, and white parts of scallions.
     3. Add rice, cooked eggs, soy sauce, sesame oil, and season.
     4. Stir-fry until everything is mixed well and heated through.
   - *Allergens:* Soy, eggs.

Please note that for a complete set of 15 recipes, this format would be too lengthy to cover in one response. I would also emphasize that due to the variability of portion sizes, cooking methods, ingredient types and brands, and individual preparation, the nutritional profiles can vary significantly for each recipe. It's best to use a detailed nutritional calculator or software for precise information, and for those with allergies or dietary restrictions, it's important to check all ingredient labels or speak with a medical professional before attempting new recipes."|breakfast|None|0.0|||"ingredients:* cooked rice, eggs, peas, carrots, scallions, soy sauce, sesame oil, salt, pepper
   - *"||0.0|0.0|0.0|0.0
"1. congee (rice porridge)
- **suitable for**: breakfast
- **"|"1. Congee (Rice Porridge)
- **Suitable for**: Breakfast
- **Ingredients**: Rice, water or chicken stock, ginger, spring onions.
- **Allergens**: None (unless chicken stock has allergens, like wheat in soy sauce).
- **Preparation**:
  1. Rinse 1 cup of rice and drain.
  2. In a large pot, combine rice with 8 cups of water or chicken stock.
  3. Bring to a boil, then reduce to a simmer, stirring occasionally.
  4. Cook until rice is broken down and porridge is thickened, about 60 minutes.
  5. Serve with ginger and spring onions on top.
- **Approx. Nutritional Values per 100g**: 
  - **Calories**: 50 kcal
  - **Carbohydrates**: 11 g
  - **Protein**: 1 g
  - **Fat**: 0.2 g
  - **Fiber**: 0.1 g

These recipes are simplified and may vary from traditional methods. The allergens mentioned (like peanuts, shellfish, and soy) are common in Chinese cuisine and should be noted.

Again, the nutritional values provided are rough estimates and are not precise. For accurate nutritional information and dietary planning, consulting with a dietitian or using a comprehensive nutritional database with cooked dish testing would be essential. If you have a specific dietary condition, it's always best to consult a professional."|breakfast|None|0.0|||[]||0.0|0.0|0.0|0.0
